name,releaseDate,copiesSold,price,revenue,avgPlaytime,reviewScore,publisherClass,publishers,developers,steamId,revenue_per_copy
GIRLDIVERS,2024-08-30,2795,14.99,30160.0,1.5064797203365987,93,Indie,Sweet Cakes Games,Sweet Cakes Games,2892310,10.790697674418604
Forsaken Quartet,2024-05-17,3187,12.99,30108.0,3.950541244010975,79,Indie,Kagura Games,AVANTGARDE,2377410,9.44712896140571
Unlucky Seven,2024-02-06,5591,7.99,30099.0,2.2119974374852376,47,Indie,"SIG Publishing,Art Games Studio S.A.",Puzzling Dream,579120,5.383473439456269
Scourge Of War - Remastered,2024-09-06,1747,18.99,29857.0,10.641074576383453,92,Indie,Norb Software Development LLC,Norb Software Development LLC,2205330,17.090440755580996
Primateria,2024-01-08,3145,11.99,29843.0,6.623460498120785,85,Indie,Surefire.Games,Yfrit Games,1397130,9.489030206677265
Mutant Football League 2,2024-05-31,1325,24.99,29800.0,3.841531165408143,84,Indie,Digital Dreams Entertainment,Digital Dreams Entertainment,1657320,22.49056603773585
"SEX, Stocks & Cocks",2024-06-08,5320,9.99,29726.0,1.950707515099464,89,Indie,Lust Desires 🖤,Lust Desires 🖤,2983270,5.587593984962406
Astrodle,2024-06-19,5885,5.99,29692.0,8.619566640734353,91,Indie,Robin Nicolet,Robin Nicolet,2853130,5.045369583687341
Farmer's Father: Save the Innocence,2024-03-25,4012,9.99,29651.0,5.095922865792561,51,Indie,"FreeMind S.A.,PlayWay S.A.",FreeMind S.A.,1905980,7.390578265204387
Anno 1503 History Edition,2024-04-22,6151,9.99,29631.0,6.115938992310643,66,AAA,Ubisoft,Ubisoft Mainz,2820110,4.817265485286946
PAC-MAN Mega Tunnel Battle: Chomp Champs,2024-05-08,1717,19.99,29626.0,3.111213621333812,65,Indie,Bandai Namco Entertainment America Inc.,Amber Studio,2095950,17.254513686662783
The Pony Factory,2024-01-18,10069,3.99,29544.0,0.6334106168309567,0,Indie,David Szymanski,"David Szymanski,John Szymanski",2536530,2.9341543350878934
Microcosmum 2,2024-03-02,2547,14.99,29539.0,8.508756292668476,62,Indie,Satur Entertainment,Satur Entertainment,1486140,11.597565763643502
Death Trick: Double Blind,2024-03-11,2348,15.99,29423.0,4.311320357436231,87,Indie,Neon Doctrine,Misty Mountain Studio,2254710,12.531090289608176
Clash II,2024-02-15,2296,24.99,29349.0,5.446121753796074,69,Indie,Prime Bit Games SA,Prime Bit Games SA,1347760,12.78266550522648
Mobiles Tycoon,2024-07-15,5863,5.99,29315.0,6.253715412674853,85,Indie,Insignis Games,Insignis Games,3022320,5.0
[ECHOSTASIS],2024-05-30,1764,19.99,29284.0,7.066791492048213,92,Indie,ENIGMA STUDIO,ENIGMA STUDIO,1558000,16.600907029478456
8th Heaven,2024-07-29,2562,14.99,29280.0,1.7129255284405749,84,Indie,TinyHat Studios,Cottage Club,2321860,11.428571428571429
战国女神,2024-01-19,4891,0.0,29152.0,39.16769978517894,73,Indie,战国女神,战国女神,2706730,5.960335309752606
Goons: Legends & Mayhem,2024-04-11,1982,19.99,29102.0,3.0503787045516324,89,Indie,Firestoke,RageCure Games,1484180,14.683148335015137
Homeless,2024-08-03,4825,6.99,29094.0,1.0481992029999825,77,Indie,"DarkPhobia Games,Teaserplay",DarkPhobia Games,3018910,6.029844559585492
No Return,2024-08-02,2075,16.99,29045.0,1.6968528516564485,43,Indie,Boltray Games,BlameTech,1967220,13.997590361445782
Lust Mansion 🔞,2024-06-01,5215,9.99,29037.0,1.916627332247729,87,Indie,Lust Desires 🖤,Lust Desires 🖤,2936260,5.567976989453499
Survival Nation: Lost Horizon,2024-04-15,2465,14.99,28857.0,4.066106045541831,63,Indie,indie.io,Wenkly Studio Sp. z o.o.,2504380,11.706693711967546
Tactic Boxing,2024-03-24,3970,9.99,28857.0,7.929103182478144,78,Indie,Stately Eagle Games,Stately Eagle Games,2740280,7.268765743073048
Criminal Attraction,2024-07-26,3389,9.99,28741.0,4.776792523236554,83,Indie,Space Samurai Studio,Space Samurai Studio,2775050,8.480672764827382
Elf boss's dog training,2024-01-16,4593,7.99,28692.0,3.882277922403346,81,Indie,"Playmeow,ACG creator",Giver,1988080,6.24689745264533
Border Bots VR,2024-02-08,1867,19.99,28685.0,2.740666435942031,88,AA,Team17,"Paw Print Games Ltd.,vTime Ltd",874440,15.364220674879485
Crystal Guardians,2024-03-15,2585,13.99,28629.0,17.725350604853798,95,Indie,Green Pine Studios,Green Pine Studios,2322090,11.075048355899419
Against Great Darkness,2024-04-10,5026,6.99,28579.0,4.760527244357026,95,Indie,Hitreg Studios,Hitreg Studios,2302150,5.686231595702348
Akai Onna,2024-01-04,12475,2.99,28485.0,0.692439412021328,89,Indie,Yamoto,Yamoto,2674190,2.283366733466934
House of Lust,2024-03-20,2833,11.99,28483.0,1.974001166062908,74,Indie,Shady Corner Games,FrozenLettuce,2656980,10.054006353688669
Book of Korvald,2024-06-16,1459,24.99,28463.0,8.076809339919043,97,Indie,Shady Corner Games,Punching Donut,2132380,19.508567511994517
Mines and Magic,2024-03-25,3910,14.99,28188.0,9.086870277290796,72,Indie,Zolden Games,Zolden Games,884640,7.2092071611253195
奕剑江湖,2024-08-06,63989,0.0,28044.0,10.34215016430438,85,Indie,Star-Star Studio,Star-Star Studio,2701510,0.4382628264232915
To Be In Love With Girls Group,2024-03-26,3700,9.99,27883.0,4.368679644745055,68,Indie,光禾文化,光禾文化,2817530,7.535945945945946
定制女友,2024-04-27,4027,8.99,27860.0,2.773132909438211,81,Indie,deep field,deep field,2791020,6.918301465110504
Coloring Game: Studio,2024-01-19,2378,19.99,27849.0,81.41022393033064,99,Indie,L. Stotch,L. Stotch,2231040,11.711101766190076
Tendryll,2024-04-30,1865,17.99,27758.0,12.719284465800968,87,Indie,Brute Farce,Brute Farce,1915780,14.883646112600536
Mirage Feathers,2024-09-06,6859,4.99,27717.0,1.1706268898128227,100,Indie,oyasumi Workshop,oyasumi Workshop,2719060,4.040968071147398
2番線 | Nibansen,2024-01-18,6602,4.99,27542.0,1.2029222325691964,81,Indie,MFC STUDIO,MFC STUDIO,2699510,4.1717661314753105
DEATHWATCHERS,2024-07-12,2826,11.99,27529.0,6.492901941159936,91,Indie,SWAIN GAMES,SWAIN GAMES,2599370,9.741330502477
Flying High,2024-05-10,2377,14.99,27484.0,0.8681633293180607,65,Indie,Affect3D,Affect3D,2909410,11.562473706352545
Ufouria: The Saga 2,2024-02-28,1279,24.99,27474.0,3.297133300428793,94,Indie,SUNSOFT,SUNSOFT,2685090,21.480844409695074
Necroking,2024-09-04,6773,4.99,27369.0,3.0815895559559663,85,Indie,Alawar,KORO.GAMES,2852980,4.040897681972538
Captain Firehawk and the Laser Love Situation,2024-02-09,3431,9.99,27368.0,1.8602411007512127,76,Indie,Portland Caviar,Portland Caviar,2054690,7.976683182745555
Right and Down and Dice,2024-01-23,2950,11.99,27336.0,8.24860646412999,87,Indie,mc2games,mc2games,2228010,9.266440677966102
On Dark Terms,2024-02-06,2200,7.99,27226.0,6.475462698359167,69,Indie,Dimensionless Games,Dimensionless Games,2159530,12.375454545454545
Gym Manager,2024-07-31,3748,9.99,27202.0,4.666010702410133,73,AA,PlayWay S.A.,Han GAMES,2337460,7.257737459978656
Saving Mrs. Hinako,2024-03-11,2478,14.99,27180.0,3.805478102347424,86,Indie,Shiravune,Studio Pork,2626240,10.968523002421307
Sister's Curriculum,2024-04-18,1929,16.99,27085.0,5.77800014739662,97,Indie,WAZAZAK,WAZAZAK,2865590,14.040953862104718
The Witch's Cauldron,2024-01-24,10808,7.99,27071.0,3.7517024297797663,92,Indie,Harvey games,Harvey games,2251010,2.504718726868986
ODDADA,2024-08-15,3310,9.99,27005.0,2.9408445555530567,97,Indie,Sven Ahlgrimm,"Sven Ahlgrimm,Mathilde Hoffmann,Bastian Clausdorff",1627870,8.158610271903322
所谓侠客 So-called Hero,2024-02-14,1774,18.99,26984.0,11.002328810495042,84,Indie,NewSmile Games,NewSmile Games,1116080,15.210822998872604
Dojo Masters,2024-07-17,2357,14.99,26897.0,4.809430831728505,95,Indie,Pixeled Vision,Pixeled Vision,2538000,11.41154009333899
Speed Crew,2024-01-31,1695,19.99,26802.0,3.066085176262451,100,Indie,Wild Fields,Wild Fields,2367480,15.812389380530973
Voyager-19,2024-05-19,8793,3.99,26619.0,0.6285501794880277,90,Indie,Deep Root Interactive,Deep Root Interactive,2925510,3.027294438758103
Speedway Challenge 2024,2024-04-01,18737,0.0,26579.0,17.326728582072302,71,Indie,Artur Berkowski Berobasket,Artur Berkowski Berobasket,2750960,1.4185301809254416
Baisu,2024-05-30,2991,9.99,26577.0,1.3899661468439524,87,Indie,Tripleducks studio,Tripleducks studio,2821850,8.885656970912738
DunHero,2024-02-12,4457,7.99,26516.0,7.653905015173358,90,Indie,Dev Kacper,Dev Kacper,2270210,5.949293246578416
Empires Shall Fall,2024-02-19,2586,12.99,26457.0,5.06349975482512,92,Indie,"Weird Penguin Games,Electronic Sheep Games",Weird Penguin Games,1477170,10.230858468677495
Night Bus,2024-04-08,6008,4.99,26436.0,0.8439386307135183,89,Indie,Liquid Static Studio,Liquid Static Studio,2820800,4.400133155792277
Descending The Woods,2024-07-12,1876,18.99,26435.0,4.11667969946909,54,Indie,AIONWARE LTD,AIONWARE LTD,2868070,14.091151385927505
One-inch Tactics,2024-05-19,1790,19.99,26321.0,5.338793062420716,96,Indie,KOMODO,KOGADO STUDIO,2743970,14.704469273743017
ZOMBIE RAID: No One Survives,2024-07-12,1912,14.99,26312.0,7.861631492084579,56,Indie,Red Dot Studio,Red Dot Studio,688540,13.761506276150628
Drake's Dungeon,2024-01-15,827,34.99,26043.0,5.879234362977851,92,Indie,hotchaWorks,hotchaWorks,2313670,31.49093107617896
Taskmaster VR,2024-06-19,1253,24.99,26027.0,1.2380134733088026,51,Indie,Draw & Code,Scallywag Arcade,2698450,20.77174780526736
永恒幻境 Eternal Dreamland,2024-01-31,4968,6.99,26013.0,6.974941044986054,46,Indie,Eternal,Eternal,2722270,5.236111111111111
Footgun: Underground,2024-04-30,2349,14.99,25998.0,4.073246333939646,91,Indie,CobraTekku Games,Turtle Knight Games,2206240,11.067688378033205
Populous™: The Beginning,2024-03-07,13253,4.99,25991.0,7.955810905167381,90,AAA,Electronic Arts,Bullfrog Productions,2616430,1.9611408737644307
Dungeons and Robots,2024-01-23,6096,8.99,25961.0,3.345569342795724,44,Indie,Glow Games Studio,Glow Games Studio,386650,4.258694225721785
東方幻想魔録W ～ The Devil of Decline,2024-03-28,971,29.99,25957.0,33.79966654377854,95,Indie,mebius.,ハチクマソフト,2250790,26.732234809474768
Astor: Blade of the Monolith,2024-05-30,1257,24.99,25886.0,6.763298604016614,76,Indie,"Versus Evil,tinyBuild",C2 Game Studio,1989320,20.593476531424024
Elf Discipline Ceremony,2024-02-23,3364,10.99,25798.0,1.317406278655748,69,Indie,072 Project,Flag shadow,2696060,7.66884661117717
Lord of Rigel,2024-08-25,1683,19.99,25727.0,15.755765649770373,64,Indie,Rhombus Studios,Rhombus Studios,437440,15.286393345216874
Coin Factory,2024-06-21,5722,4.99,25657.0,5.457562492504714,84,Indie,Lino Rabolini,Lino Rabolini,2992500,4.483921705697308
El Dorado: The Golden City Builder,2024-06-17,1832,17.99,25637.0,3.0580108439931446,66,Indie,"Gameparic,Games Incubator","Hobo Bunch,Gameparic",1451470,13.993995633187772
戦国ブシドー〜大野望の巻〜,2024-07-16,6549,0.0,25618.0,3.397036159430714,50,Indie,©︎ Kaiser (Overseas) Limited,©︎ Kaiser (Overseas) Limited,3038820,3.9117422507253017
Oji-Mama/憧れのガチムチおじさんがボクだけのドスケベママになっちゃった❤,2024-05-23,1138,25.0,25605.0,1.589665166121501,100,Indie,SKSK団,SKSK団,2725330,22.5
Scorchlands,2024-07-25,2935,11.99,25601.0,4.906361017315902,95,Indie,Star Drifters,Ringlab,1090100,8.722657580919932
Amazing Grace -What color is your attribute?-,2024-04-25,1092,34.99,25577.0,12.860570848587352,94,Indie,Shiravune,Cabbage Soft,2553910,23.42216117216117
Beat Slayer,2024-04-04,1653,19.99,25573.0,4.566483504479899,95,Indie,"ByteRockers' Games,Paras Games",ByteRockers' Games,2089830,15.470659407138536
Reigns: Three Kingdoms,2024-01-11,11023,2.99,25568.0,9.394821914426831,52,AA,Devolver Digital,Nerial,2437040,2.3195137439898392
Orrstead,2024-03-06,2404,12.99,25518.0,4.8784450445901175,85,Indie,IndividualKex,IndividualKex,693940,10.614808652246257
Just Another Night Shift,2024-03-28,4927,6.99,25488.0,3.699649889980997,93,Indie,RantaKoira,"RantaKoira,FinnGames",2331130,5.173127663892835
Worm Nest Plague,2024-07-16,4051,6.99,25484.0,5.962315535452199,93,Indie,ST Hot Dog King,ST Hot Dog King,2666590,6.290792396939027
TRAMCITY HAKODATE,2024-01-04,1888,14.99,25471.0,2.946587843328908,100,Indie,TRAMWORKS,TRAMWORKS,2614000,13.490995762711865
MAOUISHO:~ La Dolce Vita with Another World's Demon Lord~,2024-08-09,1238,24.99,25454.0,2.566796088307798,91,Indie,072 Project,ボウサバG,2602770,20.560581583198708
KAMLA,2024-05-07,4750,7.99,25205.0,3.201889765586553,93,Indie,Mad-Mantra Games,Mad-Mantra Games,2585270,5.306315789473684
Midnight Ramen,2024-07-23,2575,11.99,25107.0,3.010670659560389,99,Indie,Cointinue Games,Cointinue Games,2543030,9.750291262135923
Haruka Ao no Hanayome ni,2024-08-09,1235,29.99,25078.0,6.674226319823847,99,Indie,HIKARI FIELD,Lump of Sugar,2947230,20.30607287449393
Sherwood Extreme,2024-04-29,1589,19.99,25077.0,3.596430164747675,78,Indie,CAGE Studios,CAGE Studios,1340180,15.781623662680932
ESCAPE FROM BOYKISSER,2024-02-10,26650,1.99,25071.0,1.5818382138488385,84,Indie,akhsotoen,akhsotoen,2708280,0.940750469043152
Game Store Simulator,2024-08-20,6470,4.99,25070.0,4.17682057665008,84,Indie,Pex Entertainment,Pex Entertainment,2598930,3.874806800618238
Sex Universe [18+],2024-05-11,4485,9.99,25061.0,1.3838816447480855,72,Indie,Octo Games,Octo Games,2888360,5.587736900780379
Destiny Online,2024-03-30,3047,0.0,24986.0,128.7942781499453,82,Indie,Destiny10.com,Destiny10.com,2841010,8.20019691499836
"Girls on Campus, from Freshmen to Faculty, All Fall for Me!",2024-08-15,5650,6.99,24952.0,8.789299939559351,89,Indie,"Girls on Campus, from Freshmen to Faculty, All Fall for Me!","Girls on Campus, from Freshmen to Faculty, All Fall for Me!",3029990,4.416283185840708
Strayed,2024-04-19,1512,19.99,24912.0,21.136065774131144,77,Indie,Crustacean Interactive,Crustacean Interactive,2359470,16.476190476190474
UBOAT: The Silent Wolf VR,2024-06-19,1499,19.99,24828.0,2.313831093937943,67,Indie,Titan GameZ,Titan GameZ,1455390,16.56304202801868
Hatsune Miku - The Planet Of Wonder And Fragments Of Wishes,2024-04-21,1121,29.99,24809.0,2.202186541138209,66,Indie,KOMODO,Crypton Future Media,2477920,22.131132917038357
Dawnsbury Days,2024-03-08,5954,4.99,24711.0,5.791491841946118,98,Indie,Dawnsbury Studios,Dawnsbury Studios,2693730,4.150319113201209
Isabella: Chasing Shadows,2024-06-21,2663,11.99,24675.0,2.593236273079848,92,Indie,Badtimetales,Badtimetales,2703180,9.265865565152085
CROPS!,2024-07-17,3684,7.99,24620.0,3.474930930601481,89,Indie,Bocary Studios,Bocary Studios,3057760,6.682953311617807
Skelethrone: The Chronicles of Ericona,2024-08-07,2106,14.99,24562.0,7.958073901311823,83,Indie,Valkyrie Initiative,70`Strike,2139840,11.66286799620133
Stellar Orphans,2024-03-25,1926,19.99,24519.0,13.103214310311111,75,Indie,Artifex Parvus,Artifex Parvus,1844130,12.730529595015577
Rumble Club,2024-04-23,33980,0.0,24402.0,9.2343461987409,75,Indie,Mad Mushroom,"Lightfox Games, Inc.",2639810,0.7181283107710418
Acolyte of the Altar,2024-03-25,1540,19.99,24374.0,4.564088681505565,74,Indie,Black Kite Games,Black Kite Games,2288880,15.827272727272728
It was a human.,2024-07-26,5919,4.99,24206.0,1.635386691608368,79,Indie,GAMER Plan,Loser/s,2484160,4.089542152390607
Camp Canyonwood,2024-02-26,1890,19.99,24136.0,7.230023662650743,66,Indie,Graffiti Games,Deli Interactive LLC,1374170,12.77037037037037
Ashes of the Union,2024-07-23,2062,12.99,24106.0,6.128064856128352,82,Indie,700 Games Studio,700 Games Studio,3091390,11.6905916585839
SCP: Descent,2024-03-20,4272,6.99,24090.0,1.3734348998612604,58,Indie,Pixel Drip Games,Pixel Drip Games,2757220,5.639044943820225
ONE BTN BOSSES,2024-08-06,2454,11.99,24086.0,2.771675621037209,89,Indie,"Midnight Munchies,Outersloth",Midnight Munchies,1910600,9.814995925020375
The World of Gangs,2024-04-16,3344,7.99,23966.0,1.6007193284361896,56,Indie,Playmeow,Cosemen Gaming,1925040,7.166866028708134
Mareld,2024-05-02,4229,6.99,23913.0,7.149109966051024,93,Indie,Renka,Renka,2336580,5.654528257271222
Boldly Forward,2024-02-07,7022,3.99,23873.0,15.315030346177886,47,Indie,SmallMill,SmallMill,2758280,3.3997436627741386
TV Studio Story,2024-03-06,3189,8.99,23794.0,7.569713766047223,93,Indie,"Kairosoft Co.,Ltd","Kairosoft Co.,Ltd",2732020,7.461273126371903
NARIBIKIMURA,2024-08-16,2313,12.99,23719.0,1.7685553438239612,82,Indie,DorsalFin Studio,DorsalFin Studio,2693860,10.254647643752703
Kanna Maze,2024-05-15,8150,3.99,23718.0,3.6680798219231856,89,Indie,致意,致意,2876250,2.9101840490797546
Mori Carta,2024-03-25,1627,14.99,23628.0,11.214485432444643,71,Indie,Nevergreen Games,Nevergreen Games,1570830,14.522433927473879
Machick,2024-03-22,3991,6.99,23624.0,4.499842553564392,91,Indie,No Serious Games,No Serious Games,2811200,5.919318466549737
Dünnes Eis - Das Spiel zum Song,2024-05-16,6564,3.99,23571.0,0.9798791592039828,100,Indie,"Lorke Records, Inh. Anne Baumann","Baumann Bergmann Pokinsson,Jan Baumann",2961990,3.5909506398537476
Shell Runner,2024-07-15,1956,14.99,23560.0,1.843664561462228,65,Indie,indie.io,Reija,2622280,12.044989775051125
Memories Off,2024-01-31,3003,9.99,23373.0,7.253682427332118,93,AA,"Spike Chunsoft Co., Ltd.",MAGES. Inc.,675610,7.783216783216783
11F,2024-04-19,3998,8.99,23351.0,1.318908909352338,83,Indie,PUMPKIM,PUMPKIM,1847120,5.840670335167584
Closer the Distance,2024-08-01,1414,19.99,23329.0,4.338909136652807,92,AA,Skybound Games,Osmotic Studios,1991300,16.498585572842998
Messy Up,2024-06-13,3563,7.99,23195.0,3.766875545151142,86,Indie,"Liquid Meow,Athenes game",Liquid Meow,2572560,6.509963513892787
Memories Off6 T-wave,2024-01-31,1976,14.99,23150.0,6.966698098251904,98,AA,"Spike Chunsoft Co., Ltd.",MAGES. Inc.,2184580,11.715587044534413
Trash of the Titans,2024-05-29,3282,8.99,23097.0,6.117247158799763,98,Indie,Thayer and Back Again,Thayer and Back Again,2450400,7.037477148080439
You are Peter Shorts,2024-05-10,1872,14.99,23078.0,4.081238052224595,90,Indie,ondydev,ondydev,2352640,12.327991452991453
The Corpsmen,2024-09-06,1558,19.99,23047.0,5.533476840841409,59,Indie,Multicell Games,Multicell Games,1571960,14.792682926829269
Tank Operations: European Campaign,2024-02-26,2520,19.99,23043.0,37.79769683862818,85,Indie,2tainment GmbH,Linked Dimensions,844860,9.144047619047619
Wife of My Boss,2024-05-04,7011,4.99,22990.0,0.8192399888945472,67,Indie,Love Seekers,Love Seekers,2143980,3.279132791327913
Dragons Legacy,2024-03-26,5086,4.99,22960.0,20.90752054042036,77,Indie,Beawesome Games LLC,Beawesome Games,2520410,4.514353126228864
Sarah's Adventure: Time Travel,2024-06-25,28251,0.0,22916.6017927192,59.72976019596694,87,Indie,NUTS POWER ONLINE ENTERTAINMENT LIMITED,NUTS POWER ONLINE ENTERTAINMENT LIMITED,2994430,0.8111784288244381
CorpoNation: The Sorting Process,2024-02-22,2451,12.99,22893.0,5.269078475631346,84,Indie,Playtonic Friends,Canteen,2159960,9.340269277845778
Fallen Saint Yhoundeh,2024-05-31,2395,12.99,22844.0,3.7476450541717714,70,Indie,Kagura Games,MOEKOUBOU,2864860,9.538204592901879
Neon Tail,2024-02-16,2679,24.99,22808.0,4.141155275797389,90,Indie,Rocket Juice Games,"Fei,Leo,Yang",1126270,8.513624486748787
Far Lands,2024-01-19,2677,24.99,22800.0,7.691365522489354,69,Indie,Scalpel Softworks,Scalpel Softworks,1500940,8.516996638027642
Welcome to Paradise Island,2024-08-30,2112,14.99,22790.0,2.7517675969656303,80,Indie,Kagura Games,Resta!,2790680,10.790719696969697
Loopstructor,2024-08-07,5508,4.99,22701.0,6.452068776829051,87,Indie,Pone Games,Pone Games,2726870,4.121459694989107
Brocula,2024-05-09,1336,19.99,22581.0,2.113117699239853,51,Indie,Destroyer Doggo,Destroyer Doggo,1364740,16.901946107784433
Songs Of Death,2024-07-30,3966,6.99,22568.0,4.412881401957557,86,AA,Lightning Games,"DreamStep,Wild Kid Games",2276420,5.690368129097327
Buckshot With Friends,2024-02-19,6685,3.99,22509.0,0.6779560081356253,52,Indie,yythgim,yythgim,2808270,3.3670905011219148
Lilja and Natsuka Painting Lies,2024-07-24,1085,22.99,22449.0,8.273406759307356,100,Indie,"Frontwing USA,Bushiroad Inc.",Frontwing,2840900,20.690322580645162
ERO TRAP DUNGEON ROGUELIKE,2024-07-10,1662,14.99,22422.0,8.865400663776798,81,Indie,Ketchup AjiNo Mayonnaise,Ketchup AjiNo Mayonnaise,3016750,13.490974729241877
Deck of Souls,2024-06-20,2482,10.99,22371.0,4.267184962289173,92,Indie,HeroCraft PC,Bigboot Studios,2088770,9.013295729250604
灵境·修仙界,2024-06-21,2241,9.99,22360.0,8.868584048963351,87,Indie,深圳市灵境互娱科技有限公司,深圳市灵境互娱科技有限公司,2799930,9.977688531905399
